Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,VPR Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
176887,CVE-2022-48339,7.2,High,10.101.101.176,tcp,0,Oracle Linux 7 : emacs (ELSA-2023-3481),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2023-3481 advisory.

  - An issue was discovered in GNU Emacs through 28.2. htmlfontify.el has a command injection vulnerability.
    In the hfy-istext-command function, the parameter file and parameter srcdir come from external input, and     parameters are not escaped. If a file name or directory name contains shell metacharacters, code may be     executed. (CVE-2022-48339)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected packages.,https://linux.oracle.com/errata/ELSA-2023-3481.html,"
Remote package installed : emacs-filesystem-24.3-20.el7_4
Should be                : emacs-filesystem-24.3-23.el7_9.1

",,7.8,5.3,6.8,6.7,High,,,,07-06-23,07-06-23,,,
177935,CVE-2022-1679,7.2,High,10.101.101.176,tcp,0,Oracle Linux 7 : Unbreakable Enterprise kernel (ELSA-2023-12566),The remote Oracle Linux host is missing one or more security updates.,"The remote Oracle Linux 7 host has packages installed that are affected by multiple vulnerabilities as referenced in the ELSA-2023-12566 advisory.

  - A denial of service problem was found, due to a possible recursive locking scenario, resulting in a     deadlock in table_clear in drivers/md/dm-ioctl.c in the Linux Kernel Device Mapper-Multipathing sub-     component. (CVE-2023-2269)

  - A use after free issue was discovered in driver/firewire in outbound_phy_packet_callback in the Linux     Kernel. In this flaw a local attacker with special privilege may cause a use after free problem when     queue_event() fails. (CVE-2023-3159)

  - ** DISPUTED ** An issue was discovered in the Linux kernel before 6.3.3. There is an out-of-bounds read in     crc16 in lib/crc16.c when called from fs/ext4/super.c because ext4_group_desc_csum does not properly check     an offset. NOTE: this is disputed by third parties because the kernel is not intended to defend against     attackers with the stated When modifying the block device while it is mounted by the filesystem access.
    (CVE-2023-34256)

  - A flaw use after free in the Linux kernel integrated infrared receiver/transceiver driver was found in the     way user detaching rc device. A local user could use this flaw to crash the system or potentially escalate     their privileges on the system. (CVE-2023-1118)

  - A use-after-free flaw was found in the Linux kernel's Atheros wireless adapter driver in the way a user     forces the ath9k_htc_wait_for_target function to fail with some input messages. This flaw allows a local     user to crash or potentially escalate their privileges on the system. (CVE-2022-1679)

  - In ip_check_mc_rcu of igmp.c, there is a possible use after free due to improper locking. This could lead     to local escalation of privilege when opening and closing inet sockets with no additional execution     privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android     kernelAndroid ID: A-112551163References: Upstream kernel (CVE-2022-20141)

  - A vulnerability was found in SourceCodester Web-Based Student Clearance System. It has been rated as     problematic. Affected by this issue is the function prepare of the file /Admin/add-student.php. The     manipulation leads to cross site scripting. The attack may be launched remotely. The exploit has been     disclosed to the public and may be used. The identifier of this vulnerability is VDB-210356.
    (CVE-2022-3434)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version number.",Update the affected packages.,https://linux.oracle.com/errata/ELSA-2023-12566.html,"
Remote package installed : kernel-uek-firmware-4.1.12-112.16.4.el7uek
Should be                : kernel-uek-firmware-4.1.12-124.76.2.el7uek

Remote package installed : kernel-uek-4.1.12-112.16.4.el7uek
Should be                : kernel-uek-4.1.12-124.76.2.el7uek

",,7.8,5.6,7,7.4,High,,,,04-07-23,04-07-23,,,
111800,CVE-2017-10268,7.5,High,10.101.101.176,tcp,0,Oracle Linux 7 : mariadb (ELSA-2018-2439),The remote Oracle Linux host is missing one or more security updates.,"From Red Hat Security Advisory 2018:2439 :

An update for mariadb is now available for Red Hat Enterprise Linux 7.

Red Hat Product Security has rated this update as having a security impact of Moderate. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

MariaDB is a multi-user, multi-threaded SQL database server that is binary compatible with MySQL.

The following packages have been upgraded to a later upstream version:
mariadb (5.5.60). (BZ#1584668, BZ#1584671, BZ#1584674, BZ#1601085)

Security Fix(es) :

* mysql: Client programs unspecified vulnerability (CPU Jul 2017) (CVE-2017-3636)

* mysql: Server: DML unspecified vulnerability (CPU Jul 2017) (CVE-2017-3641)

* mysql: Client mysqldump unspecified vulnerability (CPU Jul 2017) (CVE-2017-3651)

* mysql: Server: Replication unspecified vulnerability (CPU Oct 2017) (CVE-2017-10268)

* mysql: Server: Optimizer unspecified vulnerability (CPU Oct 2017) (CVE-2017-10378)

* mysql: Client programs unspecified vulnerability (CPU Oct 2017) (CVE-2017-10379)

* mysql: Server: DDL unspecified vulnerability (CPU Oct 2017) (CVE-2017-10384)

* mysql: Server: Partition unspecified vulnerability (CPU Jan 2018) (CVE-2018-2562)

* mysql: Server: DDL unspecified vulnerability (CPU Jan 2018) (CVE-2018-2622)

* mysql: Server: Optimizer unspecified vulnerability (CPU Jan 2018) (CVE-2018-2640)

* mysql: Server: Optimizer unspecified vulnerability (CPU Jan 2018) (CVE-2018-2665)

* mysql: Server: Optimizer unspecified vulnerability (CPU Jan 2018) (CVE-2018-2668)

* mysql: Server: Replication unspecified vulnerability (CPU Apr 2018) (CVE-2018-2755)

* mysql: Client programs unspecified vulnerability (CPU Apr 2018) (CVE-2018-2761)

* mysql: Server: Locking unspecified vulnerability (CPU Apr 2018) (CVE-2018-2771)

* mysql: Server: Optimizer unspecified vulnerability (CPU Apr 2018) (CVE-2018-2781)

* mysql: Server: DDL unspecified vulnerability (CPU Apr 2018) (CVE-2018-2813)

* mysql: Server: DDL unspecified vulnerability (CPU Apr 2018) (CVE-2018-2817)

* mysql: InnoDB unspecified vulnerability (CPU Apr 2018) (CVE-2018-2819)

* mysql: Server: DDL unspecified vulnerability (CPU Jul 2017) (CVE-2017-3653)

* mysql: use of SSL/TLS not enforced in libmysqld (Return of BACKRONYM) (CVE-2018-2767)

For more details about the security issue(s), including the impact, a CVSS score, and other related information, refer to the CVE page(s) listed in the References section.

Bug Fix(es) :

* Previously, the mysqladmin tool waited for an inadequate length of time if the socket it listened on did not respond in a specific way.
Consequently, when the socket was used while the MariaDB server was starting, the mariadb service became unresponsive for a long time.
With this update, the mysqladmin timeout has been shortened to 2 seconds. As a result, the mariadb service either starts or fails but no longer hangs in the described situation. (BZ#1584023)",Update the affected mariadb packages.,https://oss.oracle.com/pipermail/el-errata/2018-August/007941.html,"
Remote package installed : mariadb-libs-5.5.56-2.el7
Should be                : mariadb-libs-5.5.60-1.el7_5

",,7.7,,,7.3,High,,RHSA:2018:2439,,17-08-18,27-09-19,,,
109826,CVE-2018-1111,7.9,High,10.101.101.176,tcp,0,Oracle Linux 7 : dhcp (ELSA-2018-1453),The remote Oracle Linux host is missing one or more security updates.,"From Red Hat Security Advisory 2018:1453 :

An update for dhcp is now available for Red Hat Enterprise Linux 7.

Red Hat Product Security has rated this update as having a security impact of Critical. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

The Dynamic Host Configuration Protocol (DHCP) is a protocol that allows individual devices on an IP network to get their own network configuration information, including an IP address, a subnet mask, and a broadcast address. The dhcp packages provide a relay agent and ISC DHCP service required to enable and administer DHCP on a network.

Security Fix(es) :

* A command injection flaw was found in the NetworkManager integration script included in the DHCP client packages in Red Hat Enterprise Linux. A malicious DHCP server, or an attacker on the local network able to spoof DHCP responses, could use this flaw to execute arbitrary commands with root privileges on systems using NetworkManager and configured to obtain network configuration using the DHCP protocol.
(CVE-2018-1111)

Red Hat would like to thank Felix Wilhelm (Google Security Team) for reporting this issue.",Update the affected dhcp packages.,https://oss.oracle.com/pipermail/el-errata/2018-May/007726.html,"
Remote package installed : dhclient-4.2.5-68.0.1.el7
Should be                : dhclient-4.2.5-68.0.1.el7_5.1

Remote package installed : dhcp-common-4.2.5-68.0.1.el7
Should be                : dhcp-common-4.2.5-68.0.1.el7_5.1

Remote package installed : dhcp-libs-4.2.5-68.0.1.el7
Should be                : dhcp-libs-4.2.5-68.0.1.el7_5.1

",I,7.5,6.5,7,8.4,High,,RHSA:2018:1453;IAVA:2018-A-0162,,16-05-18,27-09-19,TRUE,,
111025,CVE-2018-12020,5,High,10.101.101.176,tcp,0,Oracle Linux 7 : gnupg2 (ELSA-2018-2181),The remote Oracle Linux host is missing one or more security updates.,"From Red Hat Security Advisory 2018:2181 :

An update for gnupg2 is now available for Red Hat Enterprise Linux 7.

Red Hat Product Security has rated this update as having a security impact of Important. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

The GNU Privacy Guard (GnuPG or GPG) is a tool for encrypting data and creating digital signatures, compliant with OpenPGP and S/MIME standards.

Security Fix(es) :

* gnupg2: Improper sanitization of filenames allows for the display of fake status messages and the bypass of signature verification (CVE-2018-12020)

For more details about the security issue(s), including the impact, a CVSS score, and other related information, refer to the CVE page(s) listed in the References section.",Update the affected gnupg2 packages.,https://oss.oracle.com/pipermail/el-errata/2018-July/007879.html,"
Remote package installed : gnupg2-2.0.22-4.el7
Should be                : gnupg2-2.0.22-5.el7_5

",,7.5,3.9,6.7,4.4,Medium,,RHSA:2018:2181,,12-07-18,27-09-19,,,
118776,CVE-2018-10852,5,High,10.101.101.176,tcp,0,Oracle Linux 7 : sssd (ELSA-2018-3158),The remote Oracle Linux host is missing one or more security updates.,"From Red Hat Security Advisory 2018:3158 :

An update for sssd is now available for Red Hat Enterprise Linux 7.

Red Hat Product Security has rated this update as having a security impact of Low. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link (s) in the References section.

The System Security Services Daemon (SSSD) service provides a set of daemons to manage access to remote directories and authentication mechanisms. It also provides the Name Service Switch (NSS) and the Pluggable Authentication Modules (PAM) interfaces toward the system, and a pluggable back-end system to connect to multiple different account sources.

The following packages have been upgraded to a later upstream version:
sssd (1.16.2). (BZ#1558498)

Security Fix(es) :

* sssd: information leak from the sssd-sudo responder (CVE-2018-10852)

For more details about the security issue(s), including the impact, a CVSS score, and other related information, refer to the CVE page(s) listed in the References section.

This issue was discovered by Jakub Hrozek (Red Hat).

Additional Changes :

For detailed information on changes in this release, see the Red Hat Enterprise Linux 7.6 Release Notes linked from the References section.",Update the affected sssd packages.,https://oss.oracle.com/pipermail/el-errata/2018-November/008201.html,"
Remote package installed : libsss_idmap-1.16.0-19.el7
Should be                : libsss_idmap-1.16.2-13.el7

Remote package installed : libsss_nss_idmap-1.16.0-19.el7
Should be                : libsss_nss_idmap-1.16.2-13.el7

Remote package installed : sssd-client-1.16.0-19.el7
Should be                : sssd-client-1.16.2-13.el7

",,7.5,3.7,6.5,3.6,Medium,,RHSA:2018:3158,,07-11-18,14-04-21,,,
118779,CVE-2018-10911,5,High,10.101.101.176,tcp,0,Oracle Linux 7 : glusterfs (ELSA-2018-3242),The remote Oracle Linux host is missing one or more security updates.,"From Red Hat Security Advisory 2018:3242 :

An update for glusterfs is now available for Red Hat Enterprise Linux 7.

Red Hat Product Security has rated this update as having a security impact of Moderate. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

GlusterFS is a key building block of Red Hat Gluster Storage. It is based on a stackable user-space design and can deliver exceptional performance for diverse workloads. GlusterFS aggregates various storage servers over network interconnections into one large, parallel network file system.

The following packages have been upgraded to a later upstream version:
glusterfs (3.12.2). (BZ#1579734)

Security Fix(es) :

* glusterfs: Improper deserialization in dict.c:dict_unserialize() can allow attackers to read arbitrary memory (CVE-2018-10911)

For more details about the security issue(s), including the impact, a CVSS score, and other related information, refer to the CVE page(s) listed in the References section.

Red Hat would like to thank Michael Hanselmann (hansmi.ch) for reporting this issue.

Additional Changes :

For detailed information on changes in this release, see the Red Hat Enterprise Linux 7.6 Release Notes linked from the References section.",Update the affected glusterfs packages.,https://oss.oracle.com/pipermail/el-errata/2018-November/008200.html,"
Remote package installed : glusterfs-3.8.4-53.el7
Should be                : glusterfs-3.12.2-18.el7

Remote package installed : glusterfs-api-3.8.4-53.el7
Should be                : glusterfs-api-3.12.2-18.el7

Remote package installed : glusterfs-cli-3.8.4-53.el7
Should be                : glusterfs-cli-3.12.2-18.el7

Remote package installed : glusterfs-client-xlators-3.8.4-53.el7
Should be                : glusterfs-client-xlators-3.12.2-18.el7

Remote package installed : glusterfs-libs-3.8.4-53.el7
Should be                : glusterfs-libs-3.12.2-18.el7

",,7.5,3.7,6.5,3.6,Medium,,RHSA:2018:3242,,07-11-18,14-04-21,,,
118782,CVE-2016-9396,5,High,10.101.101.176,tcp,0,Oracle Linux 7 : jasper (ELSA-2018-3253),The remote Oracle Linux host is missing one or more security updates.,"From Red Hat Security Advisory 2018:3253 :

An update for jasper is now available for Red Hat Enterprise Linux 7.

Red Hat Product Security has rated this update as having a security impact of Low. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link (s) in the References section.

JasPer is an implementation of Part 1 of the JPEG 2000 image compression standard.

Security Fix(es) :

* jasper: reachable assertion in JPC_NOMINALGAIN() (CVE-2016-9396)

* jasper: NULL pointer exception in jp2_encode() (CVE-2017-1000050)

For more details about the security issue(s), including the impact, a CVSS score, and other related information, refer to the CVE page(s) listed in the References section.

Additional Changes :

For detailed information on changes in this release, see the Red Hat Enterprise Linux 7.6 Release Notes linked from the References section.",Update the affected jasper packages.,https://oss.oracle.com/pipermail/el-errata/2018-November/008204.html,"
Remote package installed : jasper-libs-1.900.1-31.el7
Should be                : jasper-libs-1.900.1-33.el7

",,7.5,3.7,6.5,3.6,Medium,,RHSA:2018:3253,,07-11-18,14-04-21,,,
121525,CVE-2019-3813,5.4,High,10.101.101.176,tcp,0,Oracle Linux 7 : spice (ELSA-2019-0231),The remote Oracle Linux host is missing one or more security updates.,"From Red Hat Security Advisory 2019:0231 :

An update for spice is now available for Red Hat Enterprise Linux 7.

Red Hat Product Security has rated this update as having a security impact of Important. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

The Simple Protocol for Independent Computing Environments (SPICE) is a remote display system built for virtual environments which allows the user to view a computing 'desktop' environment not only on the machine where it is running, but from anywhere on the Internet and from a wide variety of machine architectures.

Security Fix(es) :

* spice: Off-by-one error in array access in spice/server/memslot.c (CVE-2019-3813)

For more details about the security issue(s), including the impact, a CVSS score, and other related information, refer to the CVE page(s) listed in the References section.

This issue was discovered by Christophe Fergeau (Red Hat).",Update the affected spice packages.,https://oss.oracle.com/pipermail/el-errata/2019-January/008455.html,"
Remote package installed : spice-server-0.14.0-2.el7
Should be                : spice-server-0.14.0-6.el7_6.1

",,7.5,4,6.5,5.9,Medium,,RHSA:2019:0231,,01-02-19,20-02-20,,,
133187,CVE-2019-18408,5,High,10.101.101.176,tcp,0,Oracle Linux 7 : libarchive (ELSA-2020-0203),The remote Oracle Linux host is missing one or more security updates.,"From Red Hat Security Advisory 2020:0203 :

An update for libarchive is now available for Red Hat Enterprise Linux 7.

Red Hat Product Security has rated this update as having a security impact of Important. A Common Vulnerability Scoring System (CVSS) base score, which gives a detailed severity rating, is available for each vulnerability from the CVE link(s) in the References section.

The libarchive programming library can create and read several different streaming archive formats, including GNU tar, cpio, and ISO 9660 CD-ROM images. Libarchive is used notably in the bsdtar utility, scripting language bindings such as python-libarchive, and several popular desktop file managers.

Security Fix(es) :

* libarchive: use-after-free in archive_read_format_rar_read_data when there is an error in the decompression of an archive entry (CVE-2019-18408)

For more details about the security issue(s), including the impact, a CVSS score, acknowledgments, and other related information, refer to the CVE page(s) listed in the References section.",Update the affected libarchive packages.,https://oss.oracle.com/pipermail/el-errata/2020-January/009540.html,"
Remote package installed : libarchive-3.1.2-10.el7_2
Should be                : libarchive-3.1.2-14.el7_7

",,7.5,3.7,6.5,3.6,Medium,,RHSA:2020:0203,,23-01-20,27-01-20,,,
137740,CVE-2020-10772,5,High,10.101.101.176,tcp,0,Oracle Linux 7 : unbound (ELSA-2020-2642),The remote Oracle Linux host is missing one or more security updates.,"From Red Hat Security Advisory 2020:2642 :

The remote Redhat Enterprise Linux 7 host has packages installed that are affected by a vulnerability as referenced in the RHSA-2020:2642 advisory.

  - unbound: incomplete fix for CVE-2020-12662 in RHEL7     (CVE-2020-10772)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected unbound packages.,https://oss.oracle.com/pipermail/el-errata/2020-June/010067.html,"
Remote package installed : unbound-libs-1.6.6-1.el7
Should be                : unbound-libs-1.6.6-5.el7_8

",,7.5,3.7,6.5,3.6,Medium,,RHSA:2020:2642,,23-06-20,26-01-22,,,
141257,CVE-2017-0393,7.8,High,10.101.101.176,tcp,0,Oracle Linux 7 : libvpx (ELSA-2020-3876),The remote Oracle Linux host is missing one or more security updates.,"The remote Oracle Linux 7 host has packages installed that are affected by multiple vulnerabilities as referenced in the ELSA-2020-3876 advisory.

  - A denial of service vulnerability in libvpx in Mediaserver could enable a remote attacker to use a     specially crafted file to cause a device hang or reboot. This issue is rated as High due to the     possibility of remote denial of service. Product: Android. Versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0,     7.1. Android ID: A-30436808. (CVE-2017-0393)

  - In libvpx, there is a possible out of bounds read due to a missing bounds check. This could lead to remote     information disclosure with no additional execution privileges needed. User interaction is not needed for     exploitation. Product: AndroidVersions: Android-10Android ID: A-122675483 (CVE-2019-9232)

  - In libvpx, there is a possible information disclosure due to improper input validation. This could lead to     remote information disclosure with no additional execution privileges needed. User interaction is needed     for exploitation. Product: AndroidVersions: Android-10Android ID: A-80479354 (CVE-2019-9433)

  - In vp8_decode_frame of decodeframe.c, there is a possible out of bounds read due to improper input     validation. This could lead to remote information disclosure if error correction were turned on, with no     additional execution privileges needed. User interaction is not needed for exploitation.Product:
    AndroidVersions: Android-8.0 Android-8.1Android ID: A-62458770 (CVE-2020-0034)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.","Update the affected libvpx, libvpx-devel and / or libvpx-utils packages.",http://linux.oracle.com/errata/ELSA-2020-3876.html,"
Remote package installed : libvpx-1.3.0-5.el7_0
Should be                : libvpx-1.3.0-8.el7

",,7.5,5.8,6.5,4.4,High,95230,,,07-10-20,09-10-20,,,
147656,CVE-2021-27803,5.4,High,10.101.101.176,tcp,0,Oracle Linux 7 : wpa_supplicant (ELSA-2021-0808),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has a package installed that is affected by a vulnerability as referenced in the ELSA-2021-0808 advisory.

  - A vulnerability was discovered in how p2p/p2p_pd.c in wpa_supplicant before 2.10 processes P2P (Wi-Fi     Direct) provision discovery requests. It could result in denial of service or other impact (potentially     execution of arbitrary code), for an attacker within radio range. (CVE-2021-27803)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected wpa_supplicant package.,https://linux.oracle.com/errata/ELSA-2021-0808.html,"
Remote package installed : wpa_supplicant-2.6-9.el7
Should be                : wpa_supplicant-2.6-12.el7_9.2

",,7.5,4,6.5,6.7,Medium,,,,11-03-21,12-03-21,,,
148382,CVE-2021-20277,5,High,10.101.101.176,tcp,0,Oracle Linux 7 : libldb (ELSA-2021-1072),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2021-1072 advisory.

  - samba: Out of bounds read in AD DC LDAP server (CVE-2021-20277)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected packages.,https://linux.oracle.com/errata/ELSA-2021-1072.html,"
Remote package installed : libldb-1.2.2-1.el7
Should be                : libldb-1.5.4-2.el7_9

",,7.5,3.7,6.5,3.6,Medium,,,,08-04-21,21-05-21,,,
150133,CVE-2021-27219,5,High,10.101.101.176,tcp,0,Oracle Linux 7 : glib2 (ELSA-2021-2147),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2021-2147 advisory.

  - An issue was discovered in GNOME GLib before 2.66.6 and 2.67.x before 2.67.3. The function g_bytes_new has     an integer overflow on 64-bit platforms due to an implicit cast from 64 bits to 32 bits. The overflow     could potentially lead to memory corruption. (CVE-2021-27219)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected packages.,https://linux.oracle.com/errata/ELSA-2021-2147.html,"
Remote package installed : glib2-2.54.2-2.el7
Should be                : glib2-2.56.1-9.el7_9

",,7.5,3.7,6.5,4.4,Medium,,,,01-06-21,01-06-21,,,
158305,CVE-2020-25709,5,High,10.101.101.176,tcp,0,Oracle Linux 7 : openldap (ELSA-2022-0621),The remote Oracle Linux host is missing one or more security updates.,"The remote Oracle Linux 7 host has packages installed that are affected by multiple vulnerabilities as referenced in the ELSA-2022-0621 advisory.

  - A flaw was found in OpenLDAP. This flaw allows an attacker who can send a malicious packet to be processed     by OpenLDAP's slapd server, to trigger an assertion failure. The highest threat from this vulnerability is     to system availability. (CVE-2020-25709)

  - A flaw was found in OpenLDAP in versions before 2.4.56. This flaw allows an attacker who sends a malicious     packet processed by OpenLDAP to force a failed assertion in csnNormalize23(). The highest threat from this     vulnerability is to system availability. (CVE-2020-25710)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected packages.,https://linux.oracle.com/errata/ELSA-2022-0621.html,"
Remote package installed : openldap-2.4.44-13.el7
Should be                : openldap-2.4.44-25.el7_9

",,7.5,3.7,6.5,3.6,Medium,,,,23-02-22,23-02-22,,,
137819,CVE-2020-11868,5.8,High,10.101.101.176,tcp,0,Oracle Linux 7 : ntp (ELSA-2020-2663),The remote Oracle Linux host is missing one or more security updates.,"From Red Hat Security Advisory 2020:2663 :

The remote Redhat Enterprise Linux 7 host has packages installed that are affected by multiple vulnerabilities as referenced in the RHSA-2020:2663 advisory.

  - ntp: DoS on client ntpd using server mode packet     (CVE-2020-11868)

  - ntp: ntpd using highly predictable transmit timestamps     could result in time change or DoS (CVE-2020-13817)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected ntp packages.,https://oss.oracle.com/pipermail/el-errata/2020-June/010079.html,"
Remote package installed : ntpdate-4.2.6p5-28.0.1.el7
Should be                : ntpdate-4.2.6p5-29.0.1.el7_8.2

",,7.4,4.3,6.4,5.2,Medium,,RHSA:2020:2663,,25-06-20,01-07-20,,,
150497,CVE-2021-25217,3.3,High,10.101.101.176,tcp,0,Oracle Linux 7 : dhcp (ELSA-2021-2357),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2021-2357 advisory.

  - In ISC DHCP 4.1-ESV-R1 -> 4.1-ESV-R16, ISC DHCP 4.4.0 -> 4.4.2 (Other branches of ISC DHCP (i.e., releases     in the 4.0.x series or lower and releases in the 4.3.x series) are beyond their End-of-Life (EOL) and no     longer supported by ISC. From inspection it is clear that the defect is also present in releases from     those series, but they have not been officially tested for the vulnerability), The outcome of encountering     the defect while reading a lease that will trigger it varies, according to: the component being affected     (i.e., dhclient or dhcpd) whether the package was built as a 32-bit or 64-bit binary whether the compiler     flag -fstack-protection-strong was used when compiling In dhclient, ISC has not successfully reproduced     the error on a 64-bit system. However, on a 32-bit system it is possible to cause dhclient to crash when     reading an improper lease, which could cause network connectivity problems for an affected system due to     the absence of a running DHCP client process. In dhcpd, when run in DHCPv4 or DHCPv6 mode: if the dhcpd     server binary was built for a 32-bit architecture AND the -fstack-protection-strong flag was specified to     the compiler, dhcpd may exit while parsing a lease file containing an objectionable lease, resulting in     lack of service to clients. Additionally, the offending lease and the lease immediately following it in     the lease database may be improperly deleted. if the dhcpd server binary was built for a 64-bit     architecture OR if the -fstack-protection-strong compiler flag was NOT specified, the crash will not     occur, but it is possible for the offending lease and the lease which immediately followed it to be     improperly deleted. (CVE-2021-25217)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected packages.,https://linux.oracle.com/errata/ELSA-2021-2357.html,"
Remote package installed : dhclient-4.2.5-68.0.1.el7
Should be                : dhclient-4.2.5-83.0.1.el7_9.1

Remote package installed : dhcp-common-4.2.5-68.0.1.el7
Should be                : dhcp-common-4.2.5-83.0.1.el7_9.1

Remote package installed : dhcp-libs-4.2.5-68.0.1.el7
Should be                : dhcp-libs-4.2.5-83.0.1.el7_9.1

",I,7.4,2.4,6.4,5.2,Low,,IAVB:2021-B-0032-S,,10-06-21,25-10-22,,,
164404,CVE-2022-29154,7.1,High,10.101.101.176,tcp,0,Oracle Linux 7 : rsync (ELSA-2022-6170),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has a package installed that is affected by a vulnerability as referenced in the ELSA-2022-6170 advisory.

  - An issue was discovered in rsync before 3.2.5 that allows malicious remote servers to write arbitrary     files inside the directories of connecting peers. The server chooses which files/directories are sent to     the client. However, the rsync client performs insufficient validation of file names. A malicious rsync     server (or Man-in-The-Middle attacker) can overwrite arbitrary files in the rsync client target directory     and subdirectories (for example, overwrite the .ssh/authorized_keys file). (CVE-2022-29154)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected rsync package.,https://linux.oracle.com/errata/ELSA-2022-6170.html,"
Remote package installed : rsync-3.1.2-4.el7
Should be                : rsync-3.1.2-11.el7_9

",I,7.4,5.3,6.4,6,High,,IAVA:2022-A-0304-S,,25-08-22,06-12-22,,,
173038,CVE-2023-0286,7.1,High,10.101.101.176,tcp,0,Oracle Linux 7 : openssl (ELSA-2023-1335),The remote Oracle Linux host is missing a security update.,"The remote Oracle Linux 7 host has packages installed that are affected by a vulnerability as referenced in the ELSA-2023-1335 advisory.

  - There is a type confusion vulnerability relating to X.400 address processing inside an X.509 GeneralName.
    X.400 addresses were parsed as an ASN1_STRING but the public structure definition for GENERAL_NAME     incorrectly specified the type of the x400Address field as ASN1_TYPE. This field is subsequently     interpreted by the OpenSSL function GENERAL_NAME_cmp as an ASN1_TYPE rather than an ASN1_STRING. When CRL     checking is enabled (i.e. the application sets the X509_V_FLAG_CRL_CHECK flag), this vulnerability may     allow an attacker to pass arbitrary pointers to a memcmp call, enabling them to read memory contents or     enact a denial of service. In most cases, the attack requires the attacker to provide both the certificate     chain and CRL, neither of which need to have a valid signature. If the attacker only controls one of these     inputs, the other input must already contain an X.400 address as a CRL distribution point, which is     uncommon. As such, this vulnerability is most likely to only affect applications which have implemented     their own functionality for retrieving CRLs over a network. (CVE-2023-0286)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version number.",Update the affected packages.,https://linux.oracle.com/errata/ELSA-2023-1335.html,"
Remote package installed : openssl-1.0.2k-12.0.1.el7
Should be                : openssl-1.0.2k-26.el7_9

Remote package installed : openssl-libs-1.0.2k-12.0.1.el7
Should be                : openssl-libs-1.0.2k-26.el7_9

",I,7.4,5.3,6.4,6.7,High,,IAVA:2022-A-0518-S,,20-03-23,31-03-23,,,
